Sat Oct  2 00:15:46 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:3D:00.0 Off |                  N/A |
| 39%   25C    P8    26W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 1.6786, 'learning_rate': 7.059707394226968e-05, 'epoch': 3.65}
{'loss': 1.6778, 'learning_rate': 6.96085409252669e-05, 'epoch': 3.74}
{'loss': 1.6774, 'learning_rate': 6.862000790826414e-05, 'epoch': 3.83}
{'loss': 1.6761, 'learning_rate': 6.763147489126137e-05, 'epoch': 3.91}
{'loss': 1.6598, 'learning_rate': 6.66429418742586e-05, 'epoch': 4.0}
{'loss': 1.6388, 'learning_rate': 6.565440885725584e-05, 'epoch': 4.09}
{'loss': 1.6404, 'learning_rate': 6.466587584025307e-05, 'epoch': 4.18}
{'loss': 1.6391, 'learning_rate': 6.367734282325029e-05, 'epoch': 4.27}
{'loss': 1.6261, 'learning_rate': 6.268880980624752e-05, 'epoch': 4.36}
{'loss': 1.6379, 'learning_rate': 6.170027678924476e-05, 'epoch': 4.45}
{'loss': 1.6262, 'learning_rate': 6.071174377224199e-05, 'epoch': 4.54}
{'loss': 1.6226, 'learning_rate': 5.9723210755239226e-05, 'epoch': 4.63}
{'loss': 1.6228, 'learning_rate': 5.873467773823645e-05, 'epoch': 4.72}
{'loss': 1.6206, 'learning_rate': 5.7746144721233694e-05, 'epoch': 4.8}
{'loss': 1.6129, 'learning_rate': 5.6759588770264927e-05, 'epoch': 4.89}
{'loss': 1.6116, 'learning_rate': 5.5773032819296166e-05, 'epoch': 4.98}
{'loss': 1.5987, 'learning_rate': 5.47844998022934e-05, 'epoch': 5.07}
{'loss': 1.5911, 'learning_rate': 5.379596678529063e-05, 'epoch': 5.16}
{'loss': 1.5944, 'learning_rate': 5.280743376828786e-05, 'epoch': 5.25}
{'loss': 1.5897, 'learning_rate': 5.18208778173191e-05, 'epoch': 5.34}
{'eval_loss': 1.5016340017318726, 'eval_runtime': 525.4343, 'eval_samples_per_second': 76.04, 'eval_steps_per_second': 9.506, 'epoch': 5.34}
{'loss': 1.5872, 'learning_rate': 5.0832344800316334e-05, 'epoch': 5.43}
{'loss': 1.594, 'learning_rate': 4.984578884934757e-05, 'epoch': 5.52}
{'loss': 1.5839, 'learning_rate': 4.88572558323448e-05, 'epoch': 5.6}
{'loss': 1.5752, 'learning_rate': 4.787069988137604e-05, 'epoch': 5.69}
{'loss': 1.5761, 'learning_rate': 4.6882166864373274e-05, 'epoch': 5.78}
{'loss': 1.5799, 'learning_rate': 4.58936338473705e-05, 'epoch': 5.87}
{'loss': 1.5807, 'learning_rate': 4.4905100830367735e-05, 'epoch': 5.96}
{'loss': 1.5653, 'learning_rate': 4.391656781336497e-05, 'epoch': 6.05}
{'loss': 1.5546, 'learning_rate': 4.2928034796362196e-05, 'epoch': 6.14}
{'loss': 1.5511, 'learning_rate': 4.193950177935943e-05, 'epoch': 6.23}
{'loss': 1.5471, 'learning_rate': 4.095096876235667e-05, 'epoch': 6.32}
{'loss': 1.5481, 'learning_rate': 3.99624357453539e-05, 'epoch': 6.41}
{'loss': 1.545, 'learning_rate': 3.897390272835113e-05, 'epoch': 6.49}
{'loss': 1.5419, 'learning_rate': 3.7985369711348365e-05, 'epoch': 6.58}
{'loss': 1.5434, 'learning_rate': 3.699683669434559e-05, 'epoch': 6.67}
{'loss': 1.5342, 'learning_rate': 3.6008303677342826e-05, 'epoch': 6.76}
{'loss': 1.5373, 'learning_rate': 3.501977066034006e-05, 'epoch': 6.85}
{'loss': 1.538, 'learning_rate': 3.403123764333729e-05, 'epoch': 6.94}
{'loss': 1.5367, 'learning_rate': 3.3044681692368526e-05, 'epoch': 7.03}
{'loss': 1.5198, 'learning_rate': 3.205614867536576e-05, 'epoch': 7.12}
{'eval_loss': 1.4563496112823486, 'eval_runtime': 525.0061, 'eval_samples_per_second': 76.102, 'eval_steps_per_second': 9.514, 'epoch': 7.12}
{'loss': 1.5244, 'learning_rate': 3.1067615658362994e-05, 'epoch': 7.21}
{'loss': 1.5212, 'learning_rate': 3.0079082641360224e-05, 'epoch': 7.3}
{'loss': 1.5154, 'learning_rate': 2.9090549624357455e-05, 'epoch': 7.38}
{'loss': 1.5155, 'learning_rate': 2.8102016607354685e-05, 'epoch': 7.47}
{'loss': 1.5083, 'learning_rate': 2.711348359035192e-05, 'epoch': 7.56}
{'loss': 1.5063, 'learning_rate': 2.612495057334915e-05, 'epoch': 7.65}
{'loss': 1.5052, 'learning_rate': 2.513641755634638e-05, 'epoch': 7.74}
{'loss': 1.5074, 'learning_rate': 2.4149861605377623e-05, 'epoch': 7.83}
{'loss': 1.5014, 'learning_rate': 2.3161328588374853e-05, 'epoch': 7.92}
{'loss': 1.5026, 'learning_rate': 2.2172795571372084e-05, 'epoch': 8.01}
{'loss': 1.4923, 'learning_rate': 2.1184262554369317e-05, 'epoch': 8.1}
{'loss': 1.4942, 'learning_rate': 2.0195729537366548e-05, 'epoch': 8.19}
{'loss': 1.4852, 'learning_rate': 1.9207196520363782e-05, 'epoch': 8.27}
{'loss': 1.4847, 'learning_rate': 1.8218663503361012e-05, 'epoch': 8.36}
{'loss': 1.4846, 'learning_rate': 1.7230130486358246e-05, 'epoch': 8.45}
{'loss': 1.4923, 'learning_rate': 1.6241597469355477e-05, 'epoch': 8.54}
{'loss': 1.4794, 'learning_rate': 1.5255041518386714e-05, 'epoch': 8.63}
{'loss': 1.4901, 'learning_rate': 1.4266508501383946e-05, 'epoch': 8.72}
{'loss': 1.4797, 'learning_rate': 1.3277975484381177e-05, 'epoch': 8.81}
{'loss': 1.4772, 'learning_rate': 1.228944246737841e-05, 'epoch': 8.9}
{'eval_loss': 1.4182299375534058, 'eval_runtime': 523.9282, 'eval_samples_per_second': 76.259, 'eval_steps_per_second': 9.534, 'epoch': 8.9}
{'loss': 1.4785, 'learning_rate': 1.1302886516409648e-05, 'epoch': 8.99}
{'loss': 1.473, 'learning_rate': 1.031435349940688e-05, 'epoch': 9.07}
{'loss': 1.4647, 'learning_rate': 9.325820482404113e-06, 'epoch': 9.16}
{'loss': 1.4666, 'learning_rate': 8.337287465401345e-06, 'epoch': 9.25}
{'loss': 1.4657, 'learning_rate': 7.348754448398577e-06, 'epoch': 9.34}
{'loss': 1.462, 'learning_rate': 6.362198497429814e-06, 'epoch': 9.43}
{'loss': 1.4647, 'learning_rate': 5.3756425464610525e-06, 'epoch': 9.52}
{'loss': 1.4581, 'learning_rate': 4.387109529458284e-06, 'epoch': 9.61}
{'loss': 1.465, 'learning_rate': 3.398576512455516e-06, 'epoch': 9.7}
{'loss': 1.4668, 'learning_rate': 2.410043495452748e-06, 'epoch': 9.79}
{'loss': 1.4686, 'learning_rate': 1.4234875444839857e-06, 'epoch': 9.88}
{'loss': 1.4585, 'learning_rate': 4.349545274812179e-07, 'epoch': 9.96}
{'train_runtime': 107467.1431, 'train_samples_per_second': 33.471, 'train_steps_per_second': 0.523, 'train_loss': 1.8212610085918386, 'epoch': 10.0}
FINISH
